City,AreaType,Sqft,Bedrooms,Bathrooms,Floor,NoofFloors,FurnishingStatus,TenantPreferred,PointofContact
bangalore,super,400,1,1,0.9,2.0,unfurnished,bachelors/family,owner
bangalore,carpet,600,2,2,1.0,2.0,unfurnished,bachelors,owner
bangalore,super,900,2,2,0.9,3.0,furnished,bachelors/family,owner
bangalore,super,1200,2,1,0.9,4.0,semi-furnished,bachelors/family,owner
bangalore,carpet,1045,2,2,1.0,2.0,semi-furnished,bachelors,owner
bangalore,carpet,1021,3,3,14.0,10.0,furnished,bachelors,owner
bangalore,super,1200,3,2,0.9,4.0,unfurnished,bachelors/family,owner
bangalore,carpet,1000,2,1,1.0,3.0,unfurnished,bachelors/family,owner
bangalore,carpet,1280,2,2,2.0,12.0,furnished,bachelors/family,agent
bangalore,carpet,450,1,1,1.0,2.0,semi-furnished,bachelors/family,owner
bangalore,super,450,2,2,2.0,3.0,unfurnished,bachelors/family,owner
bangalore,super,600,1,2,3.0,4.0,semi-furnished,bachelors/family,owner
bangalore,super,800,2,2,2.0,3.0,semi-furnished,bachelors/family,owner
bangalore,super,500,1,1,2.0,4.0,unfurnished,bachelors/family,owner
bangalore,super,1680,3,3,14.0,24.0,semi-furnished,bachelors/family,agent
bangalore,carpet,2000,3,3,14.0,24.0,semi-furnished,bachelors,agent
bangalore,carpet,500,1,1,1.0,4.0,semi-furnished,bachelors,agent
bangalore,carpet,500,1,1,2.0,2.0,semi-furnished,bachelors,owner
bangalore,super,800,1,1,2.0,3.0,unfurnished,bachelors/family,owner
bangalore,super,1100,2,2,2.0,3.0,semi-furnished,family,owner
bangalore,super,1200,2,2,3.0,4.0,semi-furnished,bachelors/family,owner
bangalore,carpet,500,1,1,2.0,3.0,unfurnished,bachelors/family,owner
bangalore,super,1155,2,2,3.0,4.0,semi-furnished,family,owner
bangalore,super,440,1,1,3.0,4.0,semi-furnished,bachelors/family,owner
bangalore,carpet,1040,2,2,1.0,7.0,semi-furnished,bachelors/family,agent
bangalore,carpet,2000,4,3,14.0,24.0,furnished,bachelors,agent
bangalore,super,1200,3,2,1.0,2.0,semi-furnished,bachelors/family,owner
bangalore,super,1600,3,3,2.0,3.0,semi-furnished,family,agent
bangalore,carpet,2000,4,3,14.0,24.0,unfurnished,bachelors,owner
bangalore,super,1000,2,2,2.0,4.0,semi-furnished,bachelors/family,owner
bangalore,super,1200,2,2,1.0,2.0,semi-furnished,bachelors/family,owner
bangalore,super,400,1,1,4.0,5.0,semi-furnished,bachelors/family,owner
bangalore,carpet,950,2,3,1.0,1.0,furnished,bachelors/family,owner
bangalore,carpet,530,2,1,1.0,3.0,semi-furnished,bachelors/family,owner
bangalore,carpet,300,1,1,0.9,2.0,unfurnished,bachelors/family,owner
bangalore,super,1000,2,2,0.9,3.0,semi-furnished,bachelors/family,owner
bangalore,super,450,1,1,3.0,3.0,unfurnished,bachelors/family,owner
bangalore,carpet,600,1,1,0.9,1.0,semi-furnished,bachelors,owner
bangalore,super,1100,2,2,2.0,4.0,unfurnished,bachelors/family,owner
bangalore,super,400,1,1,1.0,4.0,unfurnished,bachelors/family,owner
bangalore,super,700,2,2,1.0,2.0,unfurnished,bachelors/family,owner
bangalore,super,1105,2,2,1.0,4.0,semi-furnished,bachelors/family,owner
bangalore,super,1430,3,2,3.0,4.0,semi-furnished,bachelors/family,owner
bangalore,super,850,2,2,2.0,4.0,semi-furnished,bachelors/family,owner
bangalore,super,650,1,1,1.0,2.0,unfurnished,bachelors/family,owner
bangalore,super,1200,2,2,0.9,2.0,unfurnished,bachelors/family,owner
bangalore,super,600,2,2,1.0,3.0,unfurnished,bachelors/family,owner
bangalore,carpet,400,1,1,2.0,4.0,semi-furnished,bachelors/family,owner
bangalore,carpet,2000,4,3,0.9,4.0,furnished,family,agent
bangalore,super,1100,2,2,0.9,1.0,semi-furnished,bachelors/family,owner
bangalore,super,900,2,2,1.0,5.0,unfurnished,bachelors,owner
bangalore,super,1300,3,2,2.0,4.0,semi-furnished,bachelors/family,owner
bangalore,super,1000,2,3,0.9,1.0,semi-furnished,bachelors/family,owner
bangalore,carpet,1000,3,3,1.0,2.0,furnished,bachelors/family,owner
bangalore,carpet,900,2,2,0.9,1.0,unfurnished,bachelors/family,agent
bangalore,carpet,800,1,1,1.0,1.0,unfurnished,bachelors/family,agent
bangalore,super,750,2,2,1.0,3.0,unfurnished,bachelors/family,owner
bangalore,carpet,1100,2,2,2.0,5.0,unfurnished,bachelors,owner
bangalore,super,1200,2,2,1.0,3.0,semi-furnished,bachelors/family,owner
bangalore,carpet,1000,2,2,0.9,2.0,semi-furnished,bachelors/family,agent
bangalore,carpet,1000,2,2,4.0,4.0,semi-furnished,bachelors,agent
bangalore,carpet,2000,3,3,2.0,4.0,semi-furnished,bachelors/family,agent
bangalore,super,550,1,1,1.0,3.0,semi-furnished,bachelors/family,owner
bangalore,super,1130,2,2,0.9,4.0,unfurnished,family,owner
bangalore,super,600,2,2,0.9,1.0,semi-furnished,bachelors/family,owner
bangalore,carpet,100,1,1,1.0,2.0,semi-furnished,bachelors/family,owner
bangalore,super,500,2,1,2.0,5.0,semi-furnished,bachelors/family,owner
bangalore,carpet,1200,2,2,1.0,5.0,semi-furnished,bachelors,agent
bangalore,super,850,2,2,1.0,2.0,semi-furnished,bachelors/family,owner
bangalore,super,600,1,1,1.0,4.0,unfurnished,bachelors/family,owner
bangalore,super,600,2,1,1.0,3.0,unfurnished,bachelors/family,owner
bangalore,super,700,2,1,1.0,4.0,semi-furnished,bachelors/family,owner
bangalore,carpet,400,1,1,1.0,1.0,unfurnished,bachelors/family,owner
bangalore,super,400,1,1,3.0,4.0,semi-furnished,bachelors/family,owner
bangalore,carpet,1000,2,2,1.0,2.0,unfurnished,bachelors/family,owner
bangalore,super,1200,2,2,0.9,4.0,semi-furnished,bachelors/family,owner
bangalore,carpet,1603,3,3,6.0,24.0,semi-furnished,bachelors/family,agent
bangalore,super,1200,3,3,0.9,2.0,semi-furnished,family,owner
bangalore,carpet,420,1,1,2.0,5.0,semi-furnished,bachelors/family,agent
bangalore,super,1771,3,3,14.0,24.0,semi-furnished,bachelors/family,agent
bangalore,super,1200,3,3,2.0,3.0,semi-furnished,bachelors/family,owner
bangalore,super,700,2,1,1.0,2.0,unfurnished,bachelors/family,owner
bangalore,super,610,1,1,14.0,10.0,semi-furnished,bachelors/family,owner
bangalore,super,800,1,1,3.0,4.0,unfurnished,bachelors/family,owner
bangalore,super,550,1,1,2.0,3.0,semi-furnished,bachelors/family,owner
bangalore,super,750,2,1,1.0,4.0,semi-furnished,bachelors/family,owner
bangalore,carpet,700,2,2,1.0,3.0,semi-furnished,bachelors,owner
bangalore,carpet,600,1,1,2.0,2.0,semi-furnished,bachelors/family,owner
bangalore,super,360,1,1,0.9,2.0,unfurnished,bachelors/family,owner
bangalore,super,800,2,2,2.0,4.0,unfurnished,bachelors/family,owner
bangalore,carpet,2000,4,3,14.0,24.0,semi-furnished,bachelors/family,agent
bangalore,super,1200,2,2,1.0,3.0,unfurnished,bachelors/family,owner
bangalore,super,480,1,1,2.0,3.0,furnished,bachelors/family,owner
bangalore,super,800,1,1,0.9,3.0,semi-furnished,family,owner
bangalore,super,900,3,2,2.0,3.0,furnished,bachelors/family,owner
bangalore,super,1450,3,3,0.9,2.0,semi-furnished,bachelors/family,owner
bangalore,super,400,1,1,0.9,3.0,unfurnished,bachelors/family,owner
bangalore,super,700,2,2,1.0,2.0,semi-furnished,bachelors/family,owner
bangalore,carpet,1000,2,2,2.0,6.0,semi-furnished,bachelors/family,agent
bangalore,carpet,450,1,1,3.0,3.0,furnished,bachelors/family,owner
bangalore,carpet,773,3,2,2.0,12.0,semi-furnished,bachelors,agent
bangalore,super,1000,2,2,2.0,3.0,unfurnished,bachelors/family,owner
bangalore,super,150,1,1,2.0,3.0,unfurnished,bachelors/family,owner
bangalore,super,865,2,2,1.0,5.0,semi-furnished,bachelors/family,owner
bangalore,super,800,2,1,2.0,3.0,semi-furnished,bachelors/family,owner
bangalore,super,200,1,1,0.9,4.0,semi-furnished,bachelors/family,owner
bangalore,carpet,600,1,2,1.0,4.0,unfurnished,bachelors,owner
bangalore,carpet,1840,3,2,5.0,24.0,semi-furnished,bachelors/family,agent
bangalore,super,800,2,2,2.0,4.0,semi-furnished,bachelors/family,owner
bangalore,carpet,1600,3,2,2.0,4.0,semi-furnished,family,agent
bangalore,super,600,2,1,1.0,2.0,unfurnished,bachelors/family,owner
bangalore,carpet,1100,2,2,3.0,3.0,unfurnished,bachelors,owner
bangalore,super,950,2,2,1.0,2.0,semi-furnished,bachelors/family,owner
bangalore,super,905,2,2,3.0,6.0,semi-furnished,family,owner
bangalore,carpet,1200,3,2,0.9,1.0,semi-furnished,bachelors,owner
bangalore,super,1000,3,1,1.0,2.0,semi-furnished,bachelors/family,owner
bangalore,super,1080,2,2,1.0,4.0,furnished,bachelors/family,owner
bangalore,super,600,1,1,0.9,4.0,semi-furnished,bachelors/family,owner
bangalore,super,600,1,1,1.0,2.0,semi-furnished,bachelors/family,owner
bangalore,super,1100,2,2,2.0,5.0,semi-furnished,bachelors/family,owner
bangalore,super,300,1,1,0.9,2.0,unfurnished,bachelors/family,owner
bangalore,carpet,1200,2,1,3.0,6.0,furnished,bachelors/family,agent
bangalore,super,800,2,1,1.0,4.0,furnished,bachelors/family,owner
bangalore,super,535,2,1,3.0,4.0,unfurnished,bachelors/family,owner
bangalore,super,800,2,2,1.0,3.0,unfurnished,bachelors/family,owner
bangalore,super,1159,3,2,4.0,5.0,unfurnished,bachelors/family,owner
bangalore,carpet,2000,4,3,14.0,24.0,unfurnished,bachelors,agent
bangalore,carpet,50,1,1,0.9,4.0,semi-furnished,bachelors,owner
bangalore,super,700,2,1,2.0,3.0,unfurnished,bachelors/family,owner
bangalore,super,550,1,1,4.0,5.0,semi-furnished,bachelors,agent
bangalore,super,700,1,1,2.0,4.0,semi-furnished,bachelors/family,owner
bangalore,super,600,2,2,1.0,5.0,unfurnished,bachelors/family,owner
bangalore,super,600,2,1,1.0,4.0,semi-furnished,bachelors/family,owner
bangalore,super,1000,2,1,2.0,4.0,semi-furnished,bachelors/family,owner
bangalore,super,1100,2,3,2.0,2.0,semi-furnished,bachelors/family,owner
bangalore,carpet,750,1,1,3.0,4.0,semi-furnished,bachelors/family,owner
bangalore,super,2000,4,3,5.0,7.0,furnished,bachelors/family,owner
bangalore,super,990,2,2,1.0,4.0,unfurnished,bachelors/family,owner
bangalore,super,1300,2,2,0.9,2.0,furnished,bachelors/family,owner
bangalore,carpet,550,1,1,2.0,3.0,semi-furnished,bachelors/family,owner
bangalore,super,1360,3,2,5.0,9.0,semi-furnished,bachelors/family,owner
bangalore,carpet,600,2,2,2.0,4.0,semi-furnished,bachelors,owner
bangalore,carpet,1200,2,2,0.9,12.0,semi-furnished,bachelors/family,owner
bangalore,super,1050,2,2,1.0,5.0,semi-furnished,bachelors/family,owner
bangalore,super,840,2,2,2.0,4.0,semi-furnished,bachelors/family,owner
bangalore,carpet,2000,3,3,2.0,6.0,furnished,bachelors/family,agent
bangalore,super,500,1,1,2.0,3.0,unfurnished,bachelors/family,owner
bangalore,super,900,2,1,1.0,3.0,semi-furnished,bachelors/family,owner
bangalore,carpet,1300,2,2,2.0,4.0,semi-furnished,bachelors/family,agent
bangalore,super,600,2,1,2.0,3.0,unfurnished,bachelors/family,owner
bangalore,carpet,900,2,1,3.0,5.0,semi-furnished,bachelors/family,agent
bangalore,carpet,1100,2,2,2.0,5.0,semi-furnished,bachelors/family,agent
bangalore,carpet,1100,2,2,2.0,10.0,semi-furnished,bachelors/family,agent
bangalore,super,600,1,1,2.0,3.0,unfurnished,bachelors/family,owner
bangalore,carpet,1250,2,2,1.0,2.0,unfurnished,bachelors,owner
bangalore,carpet,415,1,1,3.0,3.0,semi-furnished,bachelors/family,agent
bangalore,super,1200,3,3,1.0,4.0,furnished,bachelors/family,owner
bangalore,carpet,1200,3,2,4.0,4.0,unfurnished,bachelors,owner
bangalore,super,1000,2,2,2.0,4.0,semi-furnished,family,owner
bangalore,super,1300,2,2,3.0,4.0,furnished,bachelors/family,owner
bangalore,carpet,1150,2,2,2.0,4.0,unfurnished,bachelors/family,owner
bangalore,carpet,450,1,1,3.0,4.0,semi-furnished,bachelors/family,owner
bangalore,carpet,600,1,1,5.0,5.0,semi-furnished,bachelors/family,agent
bangalore,carpet,1900,3,3,6.0,24.0,unfurnished,bachelors,agent
bangalore,carpet,1700,3,3,3.0,4.0,semi-furnished,bachelors/family,agent
bangalore,carpet,1100,2,2,2.0,5.0,semi-furnished,bachelors/family,owner
bangalore,carpet,500,1,1,1.0,3.0,semi-furnished,bachelors/family,owner
bangalore,super,1757,3,3,14.0,10.0,semi-furnished,bachelors/family,owner
bangalore,super,300,1,1,0.9,2.0,semi-furnished,bachelors/family,owner
bangalore,super,500,1,1,2.0,3.0,semi-furnished,bachelors/family,owner
bangalore,super,1200,2,2,0.9,1.0,unfurnished,bachelors,owner
bangalore,carpet,800,1,1,0.9,5.0,semi-furnished,family,agent
bangalore,super,1281,3,3,2.0,4.0,semi-furnished,bachelors/family,owner
bangalore,carpet,1450,2,2,0.9,2.0,semi-furnished,bachelors/family,owner
bangalore,super,600,1,1,3.0,3.0,semi-furnished,bachelors,agent
bangalore,super,980,2,2,3.0,4.0,furnished,family,owner
bangalore,super,1500,3,3,1.0,7.0,semi-furnished,bachelors,agent
bangalore,super,1800,3,3,1.0,1.0,semi-furnished,bachelors/family,agent
bangalore,carpet,600,1,1,0.9,2.0,unfurnished,bachelors,owner
bangalore,carpet,1100,2,2,0.9,2.0,semi-furnished,bachelors/family,owner
bangalore,carpet,1100,2,2,1.0,5.0,semi-furnished,bachelors,owner
bangalore,carpet,2000,4,3,2.0,4.0,semi-furnished,bachelors,agent
bangalore,carpet,1100,2,2,2.0,5.0,unfurnished,bachelors/family,owner
bangalore,carpet,600,1,1,1.0,2.0,unfurnished,bachelors,owner
bangalore,super,700,2,2,1.0,3.0,unfurnished,bachelors/family,owner
bangalore,super,250,1,1,1.0,4.0,semi-furnished,bachelors/family,owner
bangalore,super,1200,2,1,2.0,3.0,semi-furnished,bachelors/family,owner
bangalore,super,1450,3,3,0.9,4.0,semi-furnished,bachelors/family,owner
bangalore,carpet,1221,2,2,2.0,5.0,unfurnished,bachelors,owner
bangalore,super,1250,2,2,1.0,4.0,semi-furnished,bachelors/family,owner
bangalore,carpet,700,2,1,0.9,2.0,semi-furnished,family,owner
bangalore,carpet,700,2,2,1.0,2.0,semi-furnished,bachelors/family,owner
bangalore,super,200,1,1,2.0,3.0,semi-furnished,bachelors/family,owner
bangalore,carpet,1200,2,2,0.9,1.0,semi-furnished,bachelors/family,owner
bangalore,super,600,2,2,3.0,5.0,semi-furnished,bachelors/family,owner
bangalore,super,600,1,1,3.0,5.0,semi-furnished,bachelors/family,owner
bangalore,carpet,1800,3,3,3.0,4.0,semi-furnished,bachelors/family,owner
bangalore,carpet,900,2,2,0.9,2.0,unfurnished,bachelors/family,owner
bangalore,super,1000,2,2,2.0,2.0,semi-furnished,bachelors,owner
bangalore,carpet,500,2,2,1.0,2.0,semi-furnished,bachelors/family,owner
bangalore,super,1800,3,3,1.0,4.0,semi-furnished,bachelors/family,owner
bangalore,super,416,1,1,14.0,24.0,unfurnished,bachelors/family,owner
bangalore,super,600,2,1,3.0,5.0,semi-furnished,bachelors/family,owner
bangalore,super,400,1,1,1.0,3.0,unfurnished,bachelors/family,owner
bangalore,super,1200,3,2,2.0,3.0,semi-furnished,bachelors/family,owner
bangalore,carpet,1600,3,3,1.0,4.0,semi-furnished,bachelors/family,agent
bangalore,super,500,1,1,0.9,2.0,semi-furnished,bachelors/family,owner
bangalore,super,500,1,1,1.0,4.0,semi-furnished,family,owner
bangalore,super,1800,3,3,5.0,7.0,semi-furnished,bachelors/family,owner
bangalore,carpet,900,2,2,0.9,12.0,furnished,bachelors/family,owner
bangalore,carpet,550,1,1,3.0,4.0,semi-furnished,bachelors/family,agent
bangalore,super,600,1,1,1.0,2.0,unfurnished,bachelors,owner
bangalore,carpet,1800,3,3,1.0,4.0,unfurnished,bachelors,agent
bangalore,super,976,2,1,1.0,3.0,semi-furnished,bachelors/family,owner
bangalore,super,350,1,1,2.0,3.0,semi-furnished,bachelors/family,owner
bangalore,super,500,2,1,2.0,3.0,unfurnished,bachelors/family,owner
bangalore,carpet,600,1,1,3.0,3.0,semi-furnished,bachelors,owner
bangalore,super,1100,2,2,2.0,4.0,semi-furnished,bachelors/family,owner
bangalore,carpet,1150,2,2,2.0,4.0,furnished,family,agent
bangalore,super,850,2,2,0.9,3.0,semi-furnished,bachelors/family,agent
bangalore,super,600,1,1,2.0,2.0,semi-furnished,bachelors/family,owner
bangalore,carpet,900,2,2,4.0,5.0,semi-furnished,bachelors,agent
bangalore,super,300,1,1,0.9,4.0,semi-furnished,bachelors/family,owner
bangalore,super,1130,2,2,2.0,4.0,semi-furnished,bachelors/family,owner
bangalore,super,1200,2,2,0.9,3.0,unfurnished,bachelors/family,owner
bangalore,super,1000,2,2,1.0,3.0,semi-furnished,bachelors/family,owner
bangalore,super,1700,3,3,6.0,9.0,furnished,family,owner
bangalore,carpet,1100,2,2,2.0,4.0,semi-furnished,bachelors/family,agent
bangalore,super,1000,1,2,0.9,2.0,semi-furnished,bachelors/family,owner
bangalore,super,1200,2,2,1.0,2.0,unfurnished,bachelors/family,owner
bangalore,super,500,1,1,0.9,3.0,semi-furnished,bachelors/family,owner
bangalore,super,1050,2,2,1.0,3.0,semi-furnished,bachelors/family,owner
bangalore,carpet,350,1,1,2.0,2.0,unfurnished,bachelors/family,owner
bangalore,carpet,600,1,1,3.0,5.0,semi-furnished,bachelors/family,agent
bangalore,super,1400,2,2,1.0,2.0,furnished,bachelors/family,owner
bangalore,super,1387,2,3,0.9,4.0,semi-furnished,bachelors/family,owner
bangalore,super,1350,3,2,0.9,5.0,furnished,bachelors/family,owner
bangalore,carpet,1020,2,2,1.0,4.0,unfurnished,bachelors/family,owner
bangalore,carpet,600,1,1,2.0,4.0,semi-furnished,bachelors/family,owner
bangalore,carpet,550,1,1,2.0,5.0,semi-furnished,bachelors,agent
bangalore,carpet,1400,3,2,2.0,4.0,furnished,bachelors/family,owner
bangalore,carpet,1050,2,2,5.0,5.0,semi-furnished,bachelors/family,agent
bangalore,super,800,2,2,1.0,5.0,unfurnished,bachelors/family,owner
bangalore,super,1100,2,2,1.0,3.0,unfurnished,bachelors/family,owner
bangalore,super,1500,3,2,0.9,3.0,semi-furnished,bachelors/family,owner
bangalore,carpet,800,1,1,2.0,3.0,semi-furnished,bachelors/family,owner
bangalore,carpet,800,2,1,0.9,4.0,semi-furnished,bachelors,owner
bangalore,super,1200,2,2,2.0,3.0,semi-furnished,bachelors/family,owner
bangalore,super,450,1,1,2.0,4.0,unfurnished,bachelors/family,owner
bangalore,super,1425,3,2,0.9,5.0,semi-furnished,bachelors/family,owner
bangalore,super,720,2,2,1.0,4.0,semi-furnished,bachelors/family,owner
bangalore,carpet,700,1,1,2.0,3.0,semi-furnished,bachelors/family,owner
bangalore,super,1100,2,2,2.0,3.0,semi-furnished,bachelors/family,owner
bangalore,carpet,1645,3,3,6.0,12.0,semi-furnished,bachelors/family,agent
bangalore,super,2000,3,3,3.0,4.0,semi-furnished,bachelors/family,agent
bangalore,super,600,2,2,4.0,5.0,furnished,bachelors/family,owner
bangalore,super,600,1,1,1.0,3.0,semi-furnished,bachelors/family,owner
bangalore,super,1893,3,3,0.9,24.0,semi-furnished,bachelors,agent
bangalore,super,450,1,1,1.0,4.0,unfurnished,bachelors,owner
bangalore,carpet,650,1,1,4.0,4.0,semi-furnished,bachelors,agent
bangalore,carpet,400,1,1,0.9,3.0,unfurnished,bachelors,agent
bangalore,carpet,1296,2,2,14.0,24.0,semi-furnished,bachelors/family,agent
bangalore,carpet,1000,2,2,4.0,5.0,semi-furnished,bachelors,agent
bangalore,carpet,600,1,1,4.0,5.0,unfurnished,bachelors,agent
bangalore,super,600,1,1,3.0,3.0,furnished,bachelors/family,owner
bangalore,super,1000,2,1,0.9,2.0,semi-furnished,bachelors/family,owner
bangalore,carpet,800,1,1,1.0,3.0,unfurnished,bachelors,owner
bangalore,carpet,455,1,1,2.0,5.0,semi-furnished,bachelors/family,agent
bangalore,carpet,575,2,2,0.9,2.0,semi-furnished,bachelors,owner
bangalore,super,1066,2,2,3.0,4.0,unfurnished,bachelors/family,owner
bangalore,super,850,2,1,3.0,4.0,semi-furnished,bachelors/family,owner
bangalore,carpet,1550,3,3,2.0,5.0,semi-furnished,bachelors/family,agent
bangalore,super,800,2,1,1.0,3.0,semi-furnished,bachelors/family,owner
bangalore,carpet,450,1,1,1.0,4.0,semi-furnished,bachelors/family,agent
bangalore,carpet,1350,2,2,1.0,2.0,semi-furnished,bachelors/family,owner
bangalore,super,1350,2,2,1.0,1.0,semi-furnished,bachelors/family,owner
bangalore,super,600,1,1,3.0,4.0,semi-furnished,bachelors/family,owner
bangalore,super,2150,3,3,3.0,6.0,semi-furnished,bachelors,agent
bangalore,super,1080,2,2,3.0,5.0,semi-furnished,bachelors/family,owner
bangalore,super,1450,3,3,3.0,4.0,semi-furnished,bachelors/family,agent
bangalore,super,700,2,2,2.0,3.0,unfurnished,bachelors/family,owner
bangalore,super,1200,2,2,2.0,4.0,semi-furnished,bachelors/family,owner
bangalore,carpet,2110,3,3,3.0,4.0,unfurnished,bachelors,agent
bangalore,super,500,1,1,2.0,4.0,semi-furnished,bachelors/family,owner
bangalore,super,850,2,1,2.0,3.0,semi-furnished,bachelors/family,owner
bangalore,super,400,1,1,2.0,3.0,unfurnished,bachelors/family,owner
bangalore,super,800,1,1,0.9,2.0,furnished,bachelors/family,owner
bangalore,super,600,1,1,2.0,4.0,semi-furnished,family,owner
bangalore,super,450,1,1,2.0,3.0,unfurnished,bachelors/family,owner
bangalore,carpet,2080,3,3,2.0,5.0,semi-furnished,family,owner
bangalore,carpet,2000,3,3,4.0,4.0,semi-furnished,bachelors,agent
bangalore,super,650,2,1,3.0,4.0,semi-furnished,bachelors/family,owner
bangalore,carpet,1025,2,2,2.0,4.0,semi-furnished,bachelors/family,agent
bangalore,carpet,1100,2,2,1.0,4.0,semi-furnished,bachelors,agent
bangalore,super,350,1,1,2.0,3.0,unfurnished,bachelors/family,owner
bangalore,super,1050,2,2,0.9,2.0,furnished,bachelors/family,owner
bangalore,super,600,2,1,2.0,3.0,semi-furnished,bachelors/family,owner
bangalore,super,800,2,2,1.0,1.0,semi-furnished,family,owner
bangalore,super,700,2,2,2.0,5.0,semi-furnished,bachelors/family,owner
bangalore,super,750,3,2,1.0,2.0,semi-furnished,bachelors/family,owner
bangalore,super,1600,3,3,14.0,24.0,semi-furnished,bachelors/family,owner
bangalore,carpet,1180,2,2,1.0,3.0,semi-furnished,family,owner
bangalore,super,1400,2,2,2.0,4.0,semi-furnished,bachelors/family,owner
bangalore,super,750,1,1,2.0,5.0,semi-furnished,bachelors/family,owner
